Brooklyn_All,Brooklyn_All_MoM,Brooklyn_All_YoY,Brooklyn_Q1,Brooklyn_Q1_MoM,Brooklyn_Q1_YoY,Brooklyn_Q2,Brooklyn_Q2_MoM,Brooklyn_Q2_YoY,Brooklyn_Q3,Brooklyn_Q3_MoM,Brooklyn_Q3_YoY,Brooklyn_Q4,Brooklyn_Q4_MoM,Brooklyn_Q4_YoY,Brooklyn_Q5,Brooklyn_Q5_MoM,Brooklyn_Q5_YoY,Manhattan_All,Manhattan_All_MoM,Manhattan_All_YoY,Manhattan_Q1,Manhattan_Q1_MoM,Manhattan_Q1_YoY,Manhattan_Q2,Manhattan_Q2_MoM,Manhattan_Q2_YoY,Manhattan_Q3,Manhattan_Q3_MoM,Manhattan_Q3_YoY,Manhattan_Q4,Manhattan_Q4_MoM,Manhattan_Q4_YoY,Manhattan_Q5,Manhattan_Q5_MoM,Manhattan_Q5_YoY,NYC_All,NYC_All_MoM,NYC_All_YoY,NYC_Q1,NYC_Q1_MoM,NYC_Q1_YoY,NYC_Q2,NYC_Q2_MoM,NYC_Q2_YoY,NYC_Q3,NYC_Q3_MoM,NYC_Q3_YoY,NYC_Q4,NYC_Q4_MoM,NYC_Q4_YoY,NYC_Q5,NYC_Q5_MoM,NYC_Q5_YoY,Queens_All,Queens_All_MoM,Queens_All_YoY,Queens_Q1,Queens_Q1_MoM,Queens_Q1_YoY,Queens_Q2,Queens_Q2_MoM,Queens_Q2_YoY,Queens_Q3,Queens_Q3_MoM,Queens_Q3_YoY,Queens_Q4,Queens_Q4_MoM,Queens_Q4_YoY,Queens_Q5,Queens_Q5_MoM,Queens_Q5_YoY,Unnamed: 0
703862.9518133518,-0.009117938279759484,0.01866669362431006,245175.8285869164,-0.025519771282498604,0.07025222323081692,494270.7715596518,-0.0016302230291734832,-0.02197944873089808,716062.8010854919,0.00697075167815675,0.01663364961080549,956209.89513889,-0.0011922139899780415,0.022226770441267085,1664289.2939645874,0.0185356349569965,0.0268353079005279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08
701438.1220031643,-0.003445031172532253,0.007527207530105828,241553.72252902988,-0.014773503892136053,0.02586972670543664,494220.34924817225,-0.00010201354071659452,-0.023696062667536436,715870.4419807517,-0.00026863440531832433,0.01987371537044713,944773.4787922123,-0.011960152686995906,0.010818919308675843,1689847.7071517496,0.015356953433425025,0.0230923945753776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09
692388.130419362,-0.012902052654277352,-0.0005657821755162827,234146.85720293538,-0.030663428609361776,0.02067360632199877,493131.3028072459,-0.0022035645488557303,-0.02149010907088056,725803.5653528009,0.013875588080666024,0.020422303576742573,937278.0560703513,-0.007933565971224521,0.010226214551882995,1692806.053684292,0.0017506586658797565,0.04049555122753557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10
703308.0178765089,0.015771338325128337,-0.005032721155311393,243953.6251217391,0.041882979066868886,0.014530404627873804,500809.2006490644,0.015569682553329134,0.00772444771699088,730818.60732405,0.006909640859660726,0.03293786901607887,917201.6818066455,-0.021419870158785548,1.8348636767306914e-05,1675946.489016922,-0.00995953708381192,0.04802656297051034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11
703054.0555701606,-0.00036109684504226364,-0.010949130480486069,249806.1155224286,0.023990175992543383,0.024908269254489083,494273.039927235,-0.013051199365663235,-0.01532397023497789,730041.3506621106,-0.0010635425181433344,0.030915583418943408,917583.3040344176,0.0004160723157642376,-0.00145531931018561,1643644.4916793737,-0.01927388347374748,0.011720362894235059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12
706875.177307063,0.005435032636008863,0.007763738676842991,255402.7344198984,0.022403850625375643,0.054332972591260686,496551.63888557896,0.004610000494219779,0.01923841959535655,721256.4804026561,-0.01203338722044589,0.029847481757118155,931883.340881498,0.015584456238693978,-0.01215774252391455,1638120.2916641897,-0.003360945778207669,0.016263717124104682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01
705434.6253439164,-0.00203791561706057,0.027220185400370852,252931.8945622661,-0.009674288974408808,0.04915590243829837,490163.4989317607,-0.01286500628243892,0.024203656037713683,719777.8264920051,-0.0020501083190621605,9.655322280233136e-05,947415.295490105,0.016667273603061528,0.0270128370458409,1656157.5497819136,0.011010948469113655,0.02169561246567886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02
726798.3351348914,0.030284464390388788,0.038819088898452765,257594.25247680122,0.01843325422681064,0.07007687569261556,500434.2089924482,0.02095364114845566,0.018841001331943552,748139.6043647244,0.0394035170699083,0.0254043825213468,991681.8138305035,0.0467234575493094,0.027421955213492225,1662393.0634526731,0.0037650486039693116,0.010638809286141806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03
723182.0756966243,-0.004975602259182255,0.03710725483060995,256498.83295999828,-0.0042524998375168535,0.05296257141698835,497821.9226268709,-0.005220039554923228,0.01800623077172725,776155.9511358339,0.03744801987177149,0.09296867421929278,968875.5048214262,-0.022997607388790087,0.0029827274823182037,1649369.434728169,-0.007834265560188625,0.024692885275763743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04
727964.3197734944,0.006612780152582376,0.04300682563233527,263648.5575577852,0.027874296796125853,0.12108938765879018,495628.5188729687,-0.0044060007287912714,-0.009439212948340492,765466.0102216798,-0.013772929136870228,0.048071086031410866,1006421.9411837709,0.03875259120031616,0.03778122410280527,1626142.3549809826,-0.014082399769348662,-0.017851590802813618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05
728082.6699490328,0.00016257689054777202,0.04030797485631865,264646.1982391709,0.0037839792890468353,0.09491835273721884,503260.34344458155,0.015398275686329118,0.02770318251650816,754595.7734444012,-0.014200809222254753,0.06646675814079006,1002220.7344097493,-0.0041743990289799795,0.0385967835984633,1670343.159786925,0.027181387084932892,0.016562620431528563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06
734661.5945528563,0.009035958243977849,0.03423968203152783,266815.6898703339,0.00819770563717803,0.060490408001565577,517719.9807954495,0.028731922829242636,0.04573446681686622,742706.6491935024,-0.015755619987944502,0.044438939826250135,1006269.863183454,0.00404015665879176,0.051097859669070315,1711602.934155861,0.02470137595809896,0.04749131515580851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07
725457.2097283584,-0.01252874097780998,0.030679634237565256,255307.4597197183,-0.043131759441164534,0.041323939603655324,516917.7292326905,-0.0015495858620840908,0.04581892957493139,737391.0788355088,-0.007157025406687279,0.02978548490116362,978542.209355208,-0.027554888447644088,0.02335503358608748,1727751.8067507674,0.009434940939074377,0.03813189991446908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08
718513.4468919256,-0.009571567755226941,0.02434330891511527,251149.6317256292,-0.016285571908684626,0.03972577651104525,510236.12661339674,-0.012925853073780023,0.032406147155996656,750592.1807843425,0.017902443259390832,0.04850282504683201,975126.3320542994,-0.0034907817652130024,0.032127122472669134,1695947.4669770875,-0.018407933158809286,0.0036096506208946892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09
717720.9071041588,-0.0011030270779138762,0.03658753749786725,256770.6468428397,0.022381140193552973,0.09662222209669123,516393.35137499607,0.012067402601354305,0.04717211914012842,727028.7268071816,-0.03139315140818266,0.001688006938606268,963718.8228525891,-0.011698493648180208,0.02821016304712587,1680091.955965644,-0.009349057868935584,-0.007510664137203694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10
712457.6282052958,-0.007333322530757801,0.013009392892195937,252729.62812289238,-0.015737853098219068,0.03597406268004355,510019.2217474235,-0.012343554793260323,0.018390279344753683,726422.792471435,-0.0008334393310805988,-0.00601491917222885,969753.0700305086,0.006261418823447329,0.05729534655927671,1681011.8759871896,0.0005475414713338456,0.003022403760181369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11
705031.9938760836,-0.010422562739509922,0.0028133516765207482,237434.64199786237,-0.060519165238484225,-0.04952430207200198,509545.8377887718,-0.0009281688580869972,0.0308995163154866,741915.0197752505,0.021326736253838963,0.016264378863431572,972609.6736504718,0.002945702064004241,0.05996879997065685,1700218.874981689,0.011425855622358538,0.03442008511494565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12
726223.463047978,0.030057457471382557,0.027371573315992048,259252.614500929,0.09189043485601832,0.015073762188861915,512972.3580818287,0.0067246556422218,0.033069509614555015,741871.4762267658,-5.8690749377032774e-05,0.028582059758549324,959445.694724871,-0.013534698741163864,0.02957704321369325,1680716.654490689,-0.011470417590329518,0.026003195884488628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01
725760.8197418373,-0.0006370536476457689,0.02881371805078525,261833.34104539512,0.009954486088536108,0.035193056607329735,503663.8574167723,-0.018146203237663583,0.027542561848104885,722577.522118761,-0.02600713833363133,0.0038896663994232314,968913.5338945776,0.009868030282236706,0.02269146224133034,1698692.2561720884,0.010695200546368522,0.025682765746396496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02
727543.9320937084,0.002456887039597344,0.001025864979009139,263355.8324409342,0.005814734630282148,0.02236688089402117,492516.2259790071,-0.022133077991619232,-0.0158222257215046,726775.3583997048,0.00580953067656309,-0.028556496461861206,971343.4979054307,0.002507926585652909,-0.02050891288054701,1685306.8787684615,-0.007879813047355744,0.013783632655563371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03
731840.4600859372,0.0059055237803498075,0.011972620285109148,279331.8413792193,0.060663205330256924,0.0890179817027934,496280.28069329314,0.007642498897988403,-0.0030967738934497557,735170.681567156,0.011551469199419184,-0.05280545682694282,978556.3462471038,0.007425641245580428,0.009991832157488334,1674031.179823185,-0.006690590946567654,0.014952226333138087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04
728565.1123064548,-0.004475494261546809,0.0008253049176192295,262191.5567673984,-0.06136172849894118,-0.005526299115319322,515542.9719303666,0.03881413787016474,0.04018020008752177,748963.8778973056,0.018761896626164454,-0.021558282280352614,973810.9027073731,-0.00484943310411301,-0.03240294864601245,1684643.4045664624,0.006339323228375271,0.03597535566691778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05
724733.2161676148,-0.005259510885319618,-0.004600375643678435,247097.6626694287,-0.05756819282842174,-0.06630941871261231,522992.7447835139,0.014450343150354428,0.03920913220356925,763174.7596459219,0.018974054915055216,0.011368982577733222,973806.1410679768,-4.889696123777654e-06,-0.02835163189724565,1698357.228683533,0.008140490788671741,0.016771445276060115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06
,,,,,,,,,,,,,,,,,,278646.9366278634,,,69473.7880866722,,,171443.87237419462,,,283499.1768531272,,,520095.42807266704,,,1416420.0157174524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-01
,,,,,,,,,,,,,,,,,,257173.4969105045,-0.0770632542285471,,67030.18706657599,-0.035172992396033886,,162458.1330770726,-0.052412134494428934,,250287.2790571088,-0.11714989145532695,,484927.2892522851,-0.0676186271252287,,1233169.5976098976,-0.12937576147900864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-02
,,,,,,,,,,,,,,,,,,254807.81818685212,-0.009198765627375871,,65356.0306812637,-0.024976155648342324,,155220.6789961478,-0.04454965684907408,,253034.1403131232,0.01097483366458918,,473642.128916467,-0.023271860722086424,,1287203.7530321502,0.04381729449621563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-03
,,,,,,,,,,,,,,,,,,260287.67373251962,0.021505837554988583,,71576.81994043691,0.09518309472482356,,151828.3476705342,-0.02185489296627674,,264571.2343697549,0.045595009599711966,,493188.0333693904,0.04126724220591993,,1280001.6277000108,-0.005595171172531166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-04
,,,,,,,,,,,,,,,,,,267808.7934111077,0.02889541241325566,,73487.1879683443,0.026689758353292792,,159816.0151725001,0.052609855962465264,,280832.9861823345,0.06146454980760585,,503267.00772471365,0.02043637248549035,,1271235.3251339959,-0.006848665170658297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05
,,,,,,,,,,,,,,,,,,270347.1018677318,0.009478062405245955,,82826.0605516863,0.12708164295747526,,164787.0410623077,0.031104679242828226,,280173.6493506905,-0.002347789839815761,,499219.40429290634,-0.008042656024893735,,1293425.3799611323,0.01745550519908456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-06
,,,,,,,,,,,,,,,,,,272898.0706544252,0.009435902101667448,,79773.5787042521,-0.03685412329286564,,163939.08751053142,-0.0051457538548537185,,280248.09272901,0.00026570442470963407,,497411.7235379944,-0.003621014606738471,,1318707.4245312093,0.01954658147409849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-07
,,,,,,,,,,,,,,,,,,274712.2651543491,0.00664788320259424,,79525.0047166253,-0.0031159939376461665,,165664.09158487778,0.01052222566650318,,277011.86806654517,-0.01154771342402705,,494209.0975162743,-0.006438581702378099,,1316979.2205822193,-0.0013105287168641009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-08
,,,,,,,,,,,,,,,,,,279225.7761257961,0.0164299579740681,,80640.613871223,0.014028407273573684,,164404.89388347868,-0.007600909100774822,,282408.8464957934,0.019482841897415337,,505800.84657294204,0.023455151098844332,,1313115.9287936958,-0.002933449311991132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-09
,,,,,,,,,,,,,,,,,,283175.5248699585,0.014145358637603024,,84704.2158511988,0.0503915060277822,,171997.3500078668,0.0461814484048706,,282051.3650801592,-0.001265829382010808,,516687.03778109007,0.02152268285414638,,1289124.768238624,-0.01827040555140591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-10
,,,,,,,,,,,,,,,,,,272547.3911826298,-0.037531964290379416,,79406.7917529432,-0.06254026490914766,,163739.66140735,-0.048010557140206515,,283257.7637508188,0.004277230391410036,,507136.5998058623,-0.018483989875655027,,1280009.829566609,-0.00707064117964995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11
,,,,,,,,,,,,,,,,,,269838.3022397679,-0.009939882128780164,,78786.4077576425,-0.007812732155592972,,163857.1777238784,0.0007177022079949412,,284941.83413430944,0.005945363548700788,,478669.4671616555,-0.056133066820861166,,1235693.9524974977,-0.034621513089564404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-12
,,,,,,,,,,,,,,,,,,278209.51840720075,0.03102308344645066,-0.0015697937539027595,79269.727473343,0.006134557082323688,0.14100194701417235,168967.5347752913,0.031187874235357294,-0.014444013452393325,292653.8256082174,0.02706514295220308,0.032291623759574284,499162.7342501524,0.04281298159670577,-0.04024779433283132,1275662.658968177,0.03234515018050965,-0.0993754360905289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-01
,,,,,,,,,,,,,,,,,,269901.0982975707,-0.029863895948626373,0.04949033061324881,64249.6108017704,-0.1894811190895489,-0.041482448229539726,185544.7876056879,0.09810910038098464,0.1421083333369506,288265.8270640926,-0.014993819182118171,0.15173982533214625,510144.5017012736,0.022000375223559358,0.05200204857076862,1253255.8958287456,-0.017564802874730945,0.016288350165118315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-02
,,,,,,,,,,,,,,,,,,280404.71196300536,0.038916528060416684,0.10045568443815568,70032.5233081534,0.09000696555540301,0.0715541102809103,185535.7367199906,-4.878005905795124e-05,0.19530295782687013,287769.2074897524,-0.001722783374630832,0.13727423158647856,511953.15200396563,0.0035453686096005295,0.08088601234679271,1319036.807817073,0.05248801318810359,0.024730393078746804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-03
,,,,,,,,,,,,,,,,,,281761.65505504713,0.004839230705298014,0.08250095371244838,77409.0726269675,0.10533033753983424,0.08148242254103999,179135.4748749914,-0.03449611356899085,0.17985526170457544,281871.79158897663,-0.020493561323741805,0.06539092301713745,521221.26218933717,0.018103434169890242,0.05684085363634584,1260906.4248974626,-0.04407032660128185,-0.014918108219018178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-04
,,,,,,,,,,,,,,,,,,280325.20590908837,-0.005098100185697785,0.04673637612327042,82362.5220494332,0.063990553747314,0.1207738971439769,176651.1356115107,-0.013868494027854616,0.10534063448421804,277079.955962746,-0.017000053816019992,-0.013363922346186885,511916.1799734854,-0.01785246092372894,0.017186050577554957,1279290.908317475,0.014580370959334175,0.006336815083887393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-05
,,,,,,,,,,,,,,,,,,275671.7545649424,-0.01660018880234126,0.019695615970818592,78554.5121708998,-0.046234741042143764,-0.05157251657672289,172049.3708033562,-0.026050015428571327,0.04407100033007172,278099.3780329086,0.0036791620910308076,-0.007403520361707994,496534.37544592854,-0.030047506074829755,-0.005378454490928442,1297613.3600281412,0.014322349663817626,0.0032378984763192786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-06
,,,,,,,,,,,,,,,,,,276481.5644460062,0.002937587430173361,0.013131253669135923,76092.6441035891,-0.0313396137188755,-0.046142277436361116,171698.4096723669,-0.0020398861637828114,0.047330519399999986,289054.3328052887,0.03939223039572482,0.031423015195304334,506213.49421249726,0.019493350803509116,0.01769514118384197,1304288.0371236776,0.005143810399263815,-0.010934485648063874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-07
,,,,,,,,,,,,,,,,,,280703.6035799456,0.015270599117156891,0.02180950465473464,77176.03890036509,0.014237838749578955,-0.02953744956860249,172693.57869333331,0.005796029345090492,0.042432171276259416,290403.4508979575,0.0046673512193209366,0.04834299311751966,510544.70506654296,0.008556095211929682,0.033054040551592216,1298092.4065347544,-0.004750201192204595,-0.014341011423942729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-08
,,,,,,,,,,,,,,,,,,283250.7448710334,0.009074131071361123,0.01441474637865814,77920.4624175324,0.00964578550252293,-0.0337317800932726,174586.87798873882,0.010963345074732622,0.061932366274184865,293609.20018422604,0.011038950385596323,0.03966006669907718,512960.3726071212,0.00473154949332666,0.014154832050378374,1311194.5826522429,0.010093407874147031,-0.0014631961271065475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09
,,,,,,,,,,,,,,,,,,280433.858738831,-0.00994484986609645,-0.00968186121447656,78580.0807329152,0.008465277218816736,-0.07230023980201827,176633.9687255066,0.01172534133349834,0.0269575009000298,289131.6468062577,-0.01525004453252421,0.025102809639252262,514441.2718059639,0.002886966085345,-0.004346472450268314,1269379.2531674607,-0.031891017578946516,-0.015316993015456637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-10
,,,,,,,,,,,,,,,,,,292374.1905628165,0.04257806770439077,0.07274624531959306,84322.234951469,0.0730739159974998,0.06190205006416982,182316.2957271284,0.0321700692263347,0.11345225805471525,295645.1131618527,0.022527683937551,0.04373172070203535,530404.3996200883,0.031030029449397256,0.0458807347431307,1290662.744824124,0.01676685009901879,0.008322526133351493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-11
,,,,,,,,,,,,,,,,,,288500.3745751068,-0.013249514193618415,0.0691602051318736,78804.9498790608,-0.06543096344141762,0.00023534670441294203,180183.0786079639,-0.011700638775358208,0.09963494496162296,298056.2020239063,0.008155348269645256,0.046024719148173084,535335.2906687778,0.009296474637505492,0.1183819470314893,1285125.7203425555,-0.004290062995754186,0.04000324493386875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-12
,,,,,,,,,,,,,,,,,,302268.5019849482,0.04772308330662866,0.08647793114875912,86657.1027648175,0.09964035124452343,0.09319289376841544,185232.49881521013,0.028023831351181142,0.09626088266926214,305846.97796749393,0.02613861376037629,0.04508108626927188,549296.3019491286,0.026079004174953457,0.10043531750078948,1376249.127509587,0.07090622008774528,0.07885036677546853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-01
,,,,,,,,,,,,,,,,,,302318.92225119396,0.00016680622001552514,0.12011001125264807,87772.6631052767,0.012873270682574931,0.3661197633722961,189879.3115166993,0.025086379178660856,0.02336106536295146,307078.48721538216,0.004026553592493709,0.065261499577981,555966.908282653,0.012143912693120651,0.08982240606057079,1347983.126841462,-0.02053843312458581,0.07558490754202718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-02
,,,,,,,,,,,,,,,,,,298213.4017130623,-0.013580097823716386,0.06351066508613612,85513.7406853071,-0.02573605881435081,0.22105754078050374,190370.6932314342,0.002587863368630927,0.02605943521673404,306820.21752460854,-0.0008410543282134643,0.06620239253893945,550951.2017014851,-0.0090215919444937,0.07617503583065632,1327402.4598471662,-0.0152677482265815,0.006342243052290142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-03
,,,,,,,,,,,,,,,,,,307435.7400238873,0.030925297984087937,0.09111986854217036,91912.3962037368,0.07482605096152818,0.1873594797687408,192059.1257926781,0.00886918323710284,0.07214456503774813,315569.8271389093,0.02851705694263473,0.11955093257104266,553756.2889339363,0.005091353324556458,0.06242075890752985,1352390.3010092927,0.01882461568212213,0.07255405659406455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-04
,,,,,,,,,,,,,,,,,,309701.4499139199,0.007369702331474493,0.10479344484761888,91407.28671271,-0.005495553504090478,0.10981650923521036,192518.32365175238,0.0023909192399949038,0.08982216833939116,315509.08736428444,-0.00019247649617082363,0.13869329258412774,568279.8526031175,0.026227356617730013,0.1101033232287194,1358363.0757497218,0.004416457834673704,0.06180937183102641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-05
,,,,,,,,,,,,,,,,,,319823.4302802331,0.03268302543990842,0.16016031742160042,92154.8987045684,0.008178910224172053,0.17313310410584926,200862.3439187626,0.04334143425279224,0.1674692152657633,320152.7110429365,0.014717876170997847,0.1512169257892102,574728.7963271015,0.011348182932130245,0.1574803774883624,1376216.8880969754,0.013143623134337146,0.06057546145111336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-06
,,,,,,,,,,,,,,,,,,321409.6500417926,0.004959673405321219,0.16249939009788972,91962.2986690557,-0.00208995982004323,0.2085570129993428,202039.80446341378,0.005862027305264528,0.17671331288940914,319541.67589647643,-0.0019085740191597809,0.10547270748480476,580913.7785030496,0.010761566525767208,0.14756675818522313,1375000.7568864923,-0.0008836769996077851,0.05421557029592639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-07
,,,,,,,,,,,,,,,,,,309867.6594273612,-0.035910529173379224,0.10389626451343226,78460.2477707464,-0.14682158986585436,0.016639994597795082,204181.83333063262,0.010602014157099715,0.18233598999772704,316104.9527074801,-0.010755164187439714,0.0885027424090552,572286.2127643742,-0.014851714760334644,0.120932617819989,1372998.6112735842,-0.001456105098764926,0.05770483238461521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08
,,,,,,,,,,,,,,,,,,323117.6801402211,0.042760256870129736,0.14074785677029533,95391.9860143606,0.21580021379854908,0.2242225348100224,210963.0264692368,0.033211540066952816,0.2083555700150863,313546.6650749319,-0.008093158967096614,0.0679047689179908,579095.4720162211,0.011898345792668021,0.12892828167791648,1386438.6722003864,0.009788837961267394,0.05738590636634733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-09
,,,,,,,,,,,,,,,,,,333773.6622529752,0.03297864142912221,0.19020457712925376,97454.5625026218,0.021622114964151118,0.24019422726045336,213267.96067658532,0.010925773325898945,0.20740060485199646,328489.4801894617,0.04765738813059528,0.13612426663753285,602880.4829530332,0.041072693685551435,0.17191313371223196,1421432.369441479,0.025239989292533904,0.11978541156600975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-10
,,,,,,,,,,,,,,,,,,332608.6108867601,-0.0034905431373793983,0.1376127634470501,94979.0776060809,-0.025401426397807736,0.12638235526780514,212338.34842962038,-0.004358893122134777,0.16467015514304786,336481.9225427101,0.02433089287559098,0.13812780107919798,617096.9306236956,0.02358087228338745,0.16344610087265954,1366432.0983799302,-0.03869355464527646,0.058705772565033065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-11
,,,,,,,,,,,,,,,,,,328386.9826014861,-0.012692480432237918,0.1382549609688477,88028.6521925312,-0.07317848929188497,0.1170447075675536,204210.90836633128,-0.038275893748806016,0.133352310017115,324415.5298414656,-0.035860448638850406,0.08843744112207763,616662.0601472481,-0.0007047036776021143,0.15191744481644642,1404876.0664028786,0.02813456158452965,0.09318181417177084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-12
,,,,,,,,,,,,,,,,,,333827.9170755013,0.01656866673249979,0.1044085469815994,87227.04203849549,-0.009106241366532042,0.006576948172670738,206416.2829161136,0.010799494343495477,0.11436321507510773,330627.99371106894,0.01914971170658553,0.08102422952895337,624246.1134907141,0.0122985567519025,0.13644696182303195,1451024.1342505303,0.032848497423556784,0.05433246441089734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-01
,,,,,,,,,,,,,,,,,,330716.6548555082,-0.009319958160627471,0.09393303069769066,85068.2872790389,-0.024748686978332882,-0.030811140172357757,213264.4637311869,0.03317655331414126,0.12315797875868628,331943.3011587507,0.003978209566946944,0.08097217805403778,623081.2621345408,-0.0018660129891070465,0.12071645425660305,1464952.778404891,0.009599181588771488,0.08677382471211459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-02
,,,,,,,,,,,,,,,,,,334492.9473836725,0.011418513318641963,0.12165632215790899,86279.7316488795,0.01424084589674246,0.008957519077446019,210573.0343335448,-0.012620149417085004,0.10612106705705247,343868.1525996183,0.035924362381286816,0.12074802427919673,641203.4117062937,0.02908472886774094,0.16381162202039956,1488779.8679809722,0.016264749231047038,0.12157383537799582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-03
